cliente_id,edad,antiguedad_meses,saldo_promedio,num_productos,morosidad_dias,nps_score,nps_segmento,churn
13782,57,80,7715.74,1,0,5,Detractor,0
13783,37,65,10673.61,2,0,9,Promotor,0
13784,66,12,9122.36,4,0,7,Neutro,0
13785,50,24,4363.53,1,0,6,Detractor,0
13786,29,34,1430.53,3,0,4,Detractor,0
13787,68,53,5412.22,1,60,5,Detractor,1
13788,32,8,6187.73,2,0,10,Promotor,0
13789,58,18,53.75,4,0,7,Neutro,1
13790,56,57,2892.05,3,90,8,Neutro,0
13791,19,112,9265.9,2,0,3,Detractor,1
13792,46,5,3362.68,1,0,8,Neutro,0
13793,58,26,1865.3,1,0,10,Promotor,0
13794,27,30,10270.73,4,0,6,Detractor,0
13795,19,54,847.31,2,0,8,Neutro,0
13796,68,13,1156.16,2,30,10,Promotor,0
13797,28,83,5813.71,4,30,8,Neutro,0
13798,30,29,2172.69,3,15,2,Detractor,0
13799,27,3,6241.66,2,0,6,Detractor,1
13800,31,90,858.12,4,30,3,Detractor,0
13801,35,104,1453.56,2,0,9,Promotor,0
13802,68,58,851.85,4,0,8,Neutro,0
13803,26,76,15278.51,1,0,10,Promotor,0
13804,56,2,2599.37,1,0,0,Detractor,0
13805,45,75,2056.56,2,60,7,Neutro,1
13806,20,108,71.52,2,0,4,Detractor,0
13807,37,28,832.74,1,15,6,Detractor,1
13808,23,82,2733.44,3,0,5,Detractor,0
13809,44,77,354.81,4,0,6,Detractor,1
13810,19,101,3574.3,3,0,9,Promotor,0
13811,46,86,3034.99,3,0,5,Detractor,0
13812,55,76,7287.19,3,30,7,Neutro,0
13813,20,2,5391.15,1,0,10,Promotor,0
13814,33,101,2952.48,2,90,10,Promotor,1
13815,47,7,1272.27,3,0,6,Detractor,1
13816,57,26,6488.92,1,0,10,Promotor,0
13817,19,90,6152.65,4,0,6,Detractor,0
13818,34,88,832.02,2,30,7,Neutro,0
13819,58,76,12310.94,4,0,9,Promotor,0
13820,29,16,332.86,3,0,9,Promotor,0
13821,52,23,283.05,2,0,9,Promotor,0
13822,60,40,1037.28,3,0,9,Promotor,0
13823,18,60,12009.86,2,0,5,Detractor,0
13824,62,73,3669.83,3,0,8,Neutro,0
13825,32,32,7754.45,4,0,6,Detractor,0
13826,43,15,1292.84,4,0,7,Neutro,0
13827,54,101,3368.9,3,0,5,Detractor,0
13828,38,13,2218.09,2,0,6,Detractor,0
13829,66,5,8796.32,4,0,9,Promotor,0
13830,48,75,114.32,2,0,9,Promotor,0
13831,42,74,1397.53,2,0,8,Neutro,0
13832,40,52,827.76,4,0,7,Neutro,0
13833,41,77,9801.68,1,0,8,Neutro,0
13834,55,41,3151.27,1,0,8,Neutro,0
13835,45,53,2589.42,2,0,10,Promotor,0
13836,38,110,2984.49,4,0,5,Detractor,0
13837,60,50,17864.3,1,0,7,Neutro,0
13838,35,15,9494.52,3,15,10,Promotor,0
13839,53,106,6127.15,2,0,10,Promotor,0
13840,52,7,1715.83,1,0,7,Neutro,0
13841,62,40,902.65,4,0,4,Detractor,0
13842,26,28,12719.06,4,0,9,Promotor,0
13843,55,32,2750.22,2,0,8,Neutro,0
13844,47,99,1633.89,4,15,9,Promotor,0
13845,61,15,3183.09,3,0,7,Neutro,0
13846,51,112,12495.89,3,90,5,Detractor,0
13847,49,100,2447.5,1,0,1,Detractor,0
13848,20,85,4135.0,4,15,8,Neutro,0
13849,20,70,8121.9,3,15,5,Detractor,1
13850,45,65,2785.5,2,0,5,Detractor,1
13851,61,4,1329.88,4,0,7,Neutro,0
13852,32,11,26038.5,1,0,7,Neutro,1
13853,58,108,15683.12,2,30,6,Detractor,0
13854,40,26,9272.83,2,0,4,Detractor,0
13855,57,61,5829.76,2,0,10,Promotor,0
13856,28,37,1746.83,3,0,4,Detractor,1
13857,65,23,12233.02,2,0,6,Detractor,1
13858,49,93,1611.76,3,60,6,Detractor,1
13859,53,85,8067.47,2,0,9,Promotor,0
13860,50,112,12520.95,3,0,7,Neutro,1
13861,41,109,4619.14,4,0,4,Detractor,1
13862,56,109,8124.18,3,0,0,Detractor,1
13863,51,113,7843.76,3,30,8,Neutro,0
13864,45,91,1073.14,4,60,8,Neutro,0
13865,54,103,5511.96,2,0,7,Neutro,0
13866,24,40,490.64,4,0,4,Detractor,1
13867,21,77,3544.86,2,60,6,Detractor,1
13868,54,23,885.09,3,0,8,Neutro,0
13869,18,16,2692.26,2,0,8,Neutro,1
13870,18,94,8948.27,3,0,3,Detractor,0
13871,64,61,21779.0,2,0,8,Neutro,0
13872,37,68,1913.33,3,0,6,Detractor,1
13873,36,104,3795.96,3,90,8,Neutro,0
13874,46,80,3580.01,1,0,8,Neutro,0
13875,27,31,15439.4,2,0,10,Promotor,0
13876,35,53,3256.03,2,0,7,Neutro,0
13877,45,106,6004.99,1,15,7,Neutro,0
13878,52,25,12741.74,3,0,6,Detractor,0
13879,60,44,2337.06,3,0,6,Detractor,1
13880,64,12,11620.18,1,0,2,Detractor,0
13881,48,90,12472.13,1,15,6,Detractor,1
13882,44,101,13343.85,4,0,2,Detractor,0
13883,28,112,1576.61,3,0,10,Promotor,0
13884,66,97,2557.09,4,0,8,Neutro,0
13885,66,92,10216.35,2,0,5,Detractor,0
13886,55,9,2224.89,4,90,4,Detractor,1
13887,22,12,4584.62,1,0,6,Detractor,0
13888,25,69,628.13,1,0,6,Detractor,1
13889,51,54,289.6,1,0,6,Detractor,0
13890,65,116,2655.09,1,0,7,Neutro,0
13891,69,54,4324.62,4,0,10,Promotor,0
13892,29,28,2493.65,4,15,8,Neutro,0
13893,55,56,4310.62,4,0,7,Neutro,0
13894,18,99,3618.9,1,0,9,Promotor,0
13895,48,69,5787.15,1,90,0,Detractor,0
13896,21,98,5242.44,3,0,5,Detractor,0
13897,66,110,2760.37,3,0,7,Neutro,0
13898,62,98,2766.88,1,0,8,Neutro,0
13899,67,77,758.64,3,30,7,Neutro,0
13900,22,103,3599.91,2,0,5,Detractor,0
13901,47,106,4423.71,2,0,10,Promotor,0
13902,41,109,3235.99,1,0,6,Detractor,0
13903,20,112,1970.46,4,0,9,Promotor,0
13904,28,58,6394.35,2,0,9,Promotor,0
13905,62,78,387.98,2,0,6,Detractor,1
13906,21,75,12292.71,4,0,9,Promotor,0
13907,43,42,104.3,3,0,8,Neutro,0
13908,44,38,16397.13,4,60,10,Promotor,0
13909,63,68,3102.79,3,0,6,Detractor,1
13910,60,53,2660.84,3,0,10,Promotor,0
13911,44,33,1481.56,4,0,2,Detractor,0
13912,59,71,50.61,3,0,9,Promotor,0
13913,68,56,1606.47,2,0,7,Neutro,0
13914,67,105,579.3,1,0,5,Detractor,0
13915,23,72,5391.41,3,0,3,Detractor,0
13916,32,101,1921.52,2,0,6,Detractor,0
13917,47,51,7287.43,4,0,6,Detractor,0
13918,59,74,1159.13,3,0,5,Detractor,0
13919,54,43,11524.68,2,0,5,Detractor,1
13920,54,15,3701.0,3,0,6,Detractor,0
13921,59,38,608.05,4,0,7,Neutro,0
13922,54,15,2561.18,1,30,7,Neutro,1
13923,52,5,1158.15,3,30,9,Promotor,0
13924,40,93,1113.75,1,0,8,Neutro,0
13925,23,83,3529.84,3,0,1,Detractor,0
13926,21,54,5572.06,3,0,7,Neutro,0
13927,35,51,12130.45,4,0,9,Promotor,0
13928,26,10,3487.4,3,90,2,Detractor,1
13929,66,12,16883.32,2,0,7,Neutro,0
13930,46,118,14205.18,2,0,7,Neutro,0
13931,30,4,10014.72,1,30,10,Promotor,0
13932,64,95,3465.51,1,0,7,Neutro,1
13933,69,18,759.37,2,0,8,Neutro,0
13934,34,80,1228.89,1,0,6,Detractor,1
13935,62,104,5215.94,1,0,9,Promotor,0
13936,49,36,2738.79,2,0,6,Detractor,0
13937,65,25,793.82,2,15,7,Neutro,0
13938,39,87,3259.97,2,0,7,Neutro,0
13939,21,76,87.92,4,0,10,Promotor,0
13940,22,98,6619.33,4,30,2,Detractor,0
13941,54,36,382.14,2,0,5,Detractor,0
13942,58,101,4959.3,3,0,8,Neutro,1
13943,66,67,7875.43,2,0,8,Neutro,1
13944,30,9,711.53,4,0,6,Detractor,0
13945,51,61,3655.69,1,0,6,Detractor,1
13946,62,53,7549.49,3,30,6,Detractor,1
13947,39,18,1509.81,3,0,7,Neutro,1
13948,40,43,889.16,1,0,9,Promotor,0
13949,68,35,2053.54,3,0,0,Detractor,0
13950,20,63,4045.03,1,60,9,Promotor,0
13951,59,119,4281.62,4,0,7,Neutro,0
13952,51,98,701.35,3,60,5,Detractor,1
13953,49,105,3058.47,3,0,7,Neutro,0
13954,62,78,1561.8,1,30,8,Neutro,0
13955,68,4,9226.57,1,30,2,Detractor,0
13956,66,93,1881.29,4,15,8,Neutro,0
13957,38,41,9122.59,1,0,9,Promotor,0
13958,63,45,2798.02,1,0,5,Detractor,0
13959,61,50,6483.84,4,0,5,Detractor,0
13960,38,79,3567.36,2,0,5,Detractor,0
13961,61,28,4863.81,2,15,9,Promotor,0
13962,28,42,2515.58,1,0,6,Detractor,0
13963,56,80,7309.55,4,0,9,Promotor,0
13964,21,76,2768.57,2,0,7,Neutro,1
13965,68,116,3057.48,4,0,9,Promotor,0
13966,18,69,3645.72,1,0,8,Neutro,0
13967,45,98,8913.72,1,0,6,Detractor,0
13968,41,106,5384.92,4,15,10,Promotor,0
13969,52,1,2147.46,3,0,8,Neutro,0
13970,30,39,5548.16,1,0,7,Neutro,1
13971,64,96,5142.07,1,0,8,Neutro,0
13972,51,90,13369.64,1,30,8,Neutro,0
13973,28,17,9207.37,1,0,6,Detractor,1
13974,53,112,5212.77,4,0,7,Neutro,1
13975,68,91,2089.01,4,0,6,Detractor,0
13976,34,88,7561.02,4,0,10,Promotor,0
13977,52,35,4280.78,4,0,8,Neutro,0
13978,35,46,21089.34,3,15,3,Detractor,0
13979,57,42,1421.81,4,0,7,Neutro,0
13980,39,118,415.04,4,0,2,Detractor,1
13981,41,39,362.27,1,0,6,Detractor,1
13982,36,90,5108.68,3,0,7,Neutro,0
13983,54,49,14005.78,1,0,7,Neutro,0
13984,56,62,9.67,3,30,10,Promotor,0
13985,38,38,6468.96,2,0,10,Promotor,0
13986,25,23,5351.07,3,0,3,Detractor,0
13987,45,22,6589.52,3,0,7,Neutro,0
13988,22,4,2195.67,1,30,9,Promotor,0
13989,34,49,8587.8,3,0,5,Detractor,0
13990,54,59,228.69,3,0,9,Promotor,0
13991,53,73,7041.29,1,0,9,Promotor,0
13992,36,68,1553.54,2,90,8,Neutro,1
13993,44,71,3239.32,2,0,6,Detractor,1
13994,51,87,8647.76,2,0,10,Promotor,0
13995,28,2,1582.87,3,30,9,Promotor,0
13996,62,49,1024.11,1,0,8,Neutro,0
13997,64,88,5717.73,2,0,6,Detractor,0
13998,29,104,3811.36,2,0,9,Promotor,0
13999,38,119,3611.89,2,0,6,Detractor,1
14000,28,95,1483.75,2,0,6,Detractor,0
14001,56,111,177.52,1,90,7,Neutro,0
14002,45,31,2640.45,2,15,10,Promotor,0
14003,22,111,563.38,3,15,9,Promotor,0
14004,34,40,11821.73,3,0,8,Neutro,0
14005,37,48,210.63,1,0,7,Neutro,0
14006,58,51,2825.1,4,0,6,Detractor,0
14007,63,43,268.3,2,0,9,Promotor,0
14008,29,98,502.11,2,0,8,Neutro,0
14009,23,55,5377.41,3,0,9,Promotor,0
14010,34,88,5208.01,1,0,7,Neutro,0
14011,68,49,168.05,4,0,9,Promotor,0
14012,36,90,5.66,3,90,9,Promotor,0
14013,43,80,410.49,4,0,6,Detractor,1
14014,65,57,7198.45,1,0,0,Detractor,0
14015,61,111,4392.28,1,0,6,Detractor,1
14016,61,77,194.32,1,0,10,Promotor,0
14017,69,15,3348.1,3,0,8,Neutro,0
14018,49,27,6224.48,1,0,8,Neutro,0
14019,23,68,10160.93,3,0,6,Detractor,1
14020,53,80,13593.27,3,0,8,Neutro,0
14021,55,64,1983.32,2,30,8,Neutro,0
14022,28,94,729.94,3,0,5,Detractor,0
14023,50,108,1352.0,3,0,10,Promotor,0
14024,41,30,7484.38,2,0,6,Detractor,0
14025,40,36,17786.49,4,0,6,Detractor,0
14026,32,67,3140.48,2,15,6,Detractor,0
14027,44,86,1821.76,2,0,3,Detractor,0
14028,28,113,2803.5,1,0,8,Neutro,0
14029,68,86,1817.87,1,0,5,Detractor,0
14030,67,114,1481.85,2,15,9,Promotor,0
14031,34,114,4503.94,1,0,6,Detractor,1
14032,68,119,79.31,2,30,7,Neutro,0
14033,31,49,1502.5,1,0,8,Neutro,0
14034,44,76,5414.41,3,15,9,Promotor,0
14035,35,55,162.94,1,60,5,Detractor,0
14036,45,85,434.34,1,0,10,Promotor,0
14037,68,56,1736.43,3,0,8,Neutro,0
14038,64,68,10510.68,2,0,0,Detractor,0
14039,64,95,7238.43,1,0,7,Neutro,0
14040,21,44,112.03,1,0,7,Neutro,0
14041,24,31,3482.89,3,0,9,Promotor,0
14042,62,58,1605.76,3,0,6,Detractor,0
14043,52,87,5229.8,3,0,6,Detractor,0
14044,65,118,6392.65,4,0,3,Detractor,1
14045,26,53,9933.86,3,0,6,Detractor,0
14046,25,84,3225.75,2,0,8,Neutro,0
14047,69,79,25969.87,1,15,8,Neutro,0
14048,62,23,19556.64,1,30,3,Detractor,0
14049,34,28,10692.42,4,60,4,Detractor,0
14050,34,16,4276.8,1,0,6,Detractor,1
14051,66,37,2537.54,1,0,8,Neutro,0
14052,50,21,2265.82,2,0,9,Promotor,0
14053,49,79,60.99,1,0,0,Detractor,0
14054,25,17,1432.91,2,0,6,Detractor,0
14055,36,114,6343.59,4,0,7,Neutro,0
14056,55,37,4627.06,2,15,10,Promotor,0
14057,20,77,12409.89,3,0,7,Neutro,1
14058,22,19,256.58,3,0,6,Detractor,1
14059,30,30,843.73,4,15,6,Detractor,0
14060,64,45,7785.27,1,0,7,Neutro,1
14061,63,18,2219.79,2,0,8,Neutro,0
14062,48,78,629.77,3,0,2,Detractor,1
14063,33,62,28204.75,2,15,6,Detractor,1
14064,67,36,7738.19,3,0,8,Neutro,0
14065,49,100,2627.51,2,0,6,Detractor,0
14066,39,84,8667.85,1,0,8,Neutro,0
14067,46,52,5706.62,4,0,6,Detractor,0
14068,39,19,7802.64,1,0,9,Promotor,0
14069,60,109,8442.58,2,0,2,Detractor,0
14070,20,44,442.67,3,0,10,Promotor,0
14071,27,7,4877.19,3,0,5,Detractor,0
14072,59,44,34.04,4,0,5,Detractor,1
14073,38,117,222.14,1,0,9,Promotor,0
14074,33,68,11715.99,1,0,9,Promotor,0
14075,29,34,3749.26,1,0,3,Detractor,0
14076,19,66,6657.17,3,0,10,Promotor,0
14077,58,69,9116.28,4,0,6,Detractor,0
14078,41,55,14937.51,3,0,8,Neutro,0
14079,52,10,10176.28,1,30,2,Detractor,1
14080,47,96,3301.58,2,30,6,Detractor,1
14081,47,42,2047.14,3,0,7,Neutro,0
14082,64,41,839.1,4,15,8,Neutro,0
14083,52,77,2556.81,1,0,7,Neutro,0
14084,36,103,2282.43,2,15,7,Neutro,0
14085,67,69,4100.07,3,0,10,Promotor,0
14086,25,10,5475.73,2,0,5,Detractor,0
14087,43,10,19158.09,2,0,5,Detractor,1
14088,66,102,6516.87,4,0,8,Neutro,0
14089,57,91,5160.59,3,0,3,Detractor,0
14090,24,60,2040.54,4,0,7,Neutro,0
14091,47,51,175.57,1,0,7,Neutro,1
14092,24,21,1699.27,2,15,6,Detractor,1
14093,20,8,7314.75,4,0,10,Promotor,0
14094,18,65,1148.78,4,0,6,Detractor,0
14095,53,92,6227.24,1,30,6,Detractor,1
14096,42,113,4334.88,3,0,5,Detractor,1
14097,54,103,942.85,4,30,4,Detractor,0
14098,18,78,1516.52,2,0,6,Detractor,1
14099,32,85,3428.91,2,0,8,Neutro,0
14100,54,30,2709.64,2,0,8,Neutro,0
14101,30,85,7538.1,2,0,9,Promotor,0
14102,57,49,6628.91,4,0,5,Detractor,0
14103,25,9,4273.33,2,0,1,Detractor,0
14104,22,17,8637.58,4,0,10,Promotor,1
14105,26,69,4135.33,3,0,0,Detractor,0
14106,18,58,16675.54,2,0,10,Promotor,0
14107,53,57,1224.54,3,0,9,Promotor,0
14108,52,62,6261.13,4,15,10,Promotor,0
14109,19,95,2309.73,1,0,6,Detractor,0
14110,57,52,1635.35,3,15,5,Detractor,0
14111,40,61,994.62,2,0,8,Neutro,0
14112,26,40,4020.43,1,15,8,Neutro,0
14113,51,38,1213.35,3,0,4,Detractor,0
14114,63,43,1117.91,4,0,9,Promotor,0
14115,31,63,23299.14,4,0,5,Detractor,0
14116,21,19,8091.07,4,0,7,Neutro,0
14117,47,100,6897.13,3,0,9,Promotor,0
14118,48,50,7900.87,4,0,5,Detractor,0
14119,55,33,17356.42,3,0,5,Detractor,1
14120,28,13,4258.1,2,0,2,Detractor,1
14121,52,78,1243.87,2,0,4,Detractor,0
14122,25,97,9910.11,3,0,4,Detractor,0
14123,20,62,6788.16,3,0,5,Detractor,0
14124,31,93,2674.81,1,90,6,Detractor,1
14125,30,43,3208.18,4,0,9,Promotor,0
14126,62,49,2648.79,2,0,10,Promotor,0
14127,49,36,13292.17,2,0,7,Neutro,0
14128,51,108,2104.4,1,0,4,Detractor,1
14129,62,10,16550.06,3,0,5,Detractor,1
14130,36,95,12054.85,3,0,8,Neutro,0
14131,55,6,4978.31,1,30,8,Neutro,0
14132,33,57,4335.38,4,0,10,Promotor,0
14133,19,1,2310.89,3,0,0,Detractor,0
14134,57,71,92.54,3,0,9,Promotor,1
14135,34,58,682.67,4,0,7,Neutro,0
14136,51,91,7016.82,4,0,10,Promotor,0
14137,59,21,3188.94,1,0,8,Neutro,1
14138,33,92,811.64,1,0,7,Neutro,0
14139,55,80,1532.36,1,0,8,Neutro,0
14140,19,56,14766.9,3,0,9,Promotor,0
14141,19,110,2287.47,1,90,6,Detractor,1
14142,43,87,11912.58,3,0,4,Detractor,0
14143,30,116,1816.6,2,0,7,Neutro,0
14144,64,20,3917.77,4,0,5,Detractor,0
14145,48,102,103.45,4,0,7,Neutro,0
14146,51,54,3689.42,2,30,10,Promotor,0
14147,56,25,5065.96,1,15,8,Neutro,0
14148,20,28,1334.86,3,0,8,Neutro,0
14149,25,5,4324.87,3,0,8,Neutro,1
14150,40,21,5208.81,3,0,9,Promotor,0
14151,31,18,5805.94,4,15,10,Promotor,0
14152,44,47,7489.56,1,0,8,Neutro,0
14153,46,70,1865.03,3,15,7,Neutro,0
14154,56,57,4194.07,3,0,6,Detractor,0
14155,56,93,19971.33,3,0,6,Detractor,0
14156,18,19,11420.98,2,30,6,Detractor,1
14157,34,97,15252.57,3,90,6,Detractor,0
14158,58,65,2439.91,2,0,8,Neutro,0
14159,47,109,7730.63,3,30,8,Neutro,0
14160,30,3,4836.58,3,15,5,Detractor,0
14161,38,42,431.79,3,15,10,Promotor,0
14162,36,21,8685.8,2,90,7,Neutro,0
14163,36,99,5652.08,3,0,8,Neutro,0
14164,42,105,1108.96,1,0,8,Neutro,0
14165,39,40,415.49,3,30,8,Neutro,0
14166,48,67,9070.7,2,0,6,Detractor,1
14167,34,25,410.94,2,0,9,Promotor,0
14168,40,109,479.0,1,0,4,Detractor,0
14169,49,102,2787.91,4,15,8,Neutro,0
14170,27,109,723.96,1,0,6,Detractor,0
14171,27,55,12247.87,1,0,8,Neutro,0
14172,53,84,3177.07,2,0,5,Detractor,1
14173,25,52,4209.99,3,0,9,Promotor,0
14174,69,44,13162.82,3,0,5,Detractor,1
14175,37,109,3777.91,4,0,9,Promotor,0
14176,49,98,2181.62,4,0,9,Promotor,0
14177,67,85,7976.57,4,15,6,Detractor,0
14178,31,56,2924.61,4,0,6,Detractor,0
14179,67,55,1917.07,1,60,8,Neutro,0
14180,45,112,6422.83,1,0,3,Detractor,0
14181,63,87,8087.49,3,90,3,Detractor,1
14182,69,70,7844.27,1,0,4,Detractor,1
14183,41,115,19010.11,3,0,8,Neutro,0
14184,32,117,7724.5,3,0,4,Detractor,0
14185,39,77,7346.93,3,0,6,Detractor,1
14186,47,113,9741.55,3,0,8,Neutro,0
14187,21,87,0.93,2,0,0,Detractor,1
14188,30,73,2250.47,3,15,5,Detractor,1
14189,40,81,6689.49,1,0,10,Promotor,0
14190,25,66,4577.94,1,90,8,Neutro,0
14191,35,19,977.47,1,0,6,Detractor,0
14192,29,83,1810.11,1,90,2,Detractor,0
14193,48,7,2053.34,2,0,8,Neutro,0
14194,31,118,4194.66,4,0,5,Detractor,0
14195,51,63,8907.02,4,0,10,Promotor,0
14196,35,42,13477.53,3,30,8,Neutro,0
14197,51,42,6933.32,3,0,10,Promotor,0
14198,28,59,9255.97,1,0,9,Promotor,0
14199,58,20,3175.3,1,0,7,Neutro,0
14200,29,73,2469.64,4,0,8,Neutro,0
14201,66,17,2493.73,4,0,9,Promotor,0
14202,32,27,4786.07,1,0,8,Neutro,0
14203,48,47,663.3,3,15,2,Detractor,0
14204,66,2,4331.48,2,0,7,Neutro,0
14205,46,63,5470.11,2,30,4,Detractor,0
14206,43,62,2889.36,4,0,8,Neutro,0
14207,35,100,15305.85,4,0,8,Neutro,0
14208,49,19,4685.19,4,90,10,Promotor,0
14209,39,17,1242.3,2,0,8,Neutro,0
14210,55,69,3262.1,2,0,9,Promotor,0
14211,34,39,5625.88,1,30,6,Detractor,0
14212,40,82,1955.07,3,0,6,Detractor,0
14213,41,117,414.96,4,0,10,Promotor,0
14214,67,118,4378.57,1,0,9,Promotor,0
14215,25,71,14770.09,2,0,8,Neutro,0
14216,58,81,3318.64,1,0,6,Detractor,1
14217,23,39,11828.11,2,0,8,Neutro,0
14218,22,36,9009.76,3,0,9,Promotor,0
14219,61,40,797.4,2,30,5,Detractor,0
14220,46,45,6157.92,1,0,8,Neutro,0
14221,45,4,2858.77,3,0,6,Detractor,0
14222,28,102,1440.05,2,0,4,Detractor,1
14223,18,25,5806.78,4,30,9,Promotor,0
14224,60,69,6786.8,2,30,5,Detractor,1
14225,36,30,991.62,3,30,6,Detractor,1
14226,26,76,12292.96,1,30,9,Promotor,0
14227,44,68,6954.47,3,0,8,Neutro,0
14228,51,88,13543.41,1,0,6,Detractor,1
14229,61,29,1906.84,2,0,10,Promotor,0
14230,21,73,14011.94,2,0,5,Detractor,0
14231,53,68,2298.43,3,0,10,Promotor,0
14232,35,51,277.4,4,0,8,Neutro,1
14233,32,24,7197.83,2,0,6,Detractor,1
14234,68,14,6078.68,4,60,4,Detractor,1
14235,30,69,4555.41,4,0,6,Detractor,0
14236,36,18,3365.68,3,0,5,Detractor,0
14237,66,42,163.47,2,0,8,Neutro,1
14238,23,57,4898.78,4,0,6,Detractor,0
14239,65,83,2696.42,2,0,6,Detractor,0
14240,29,12,4107.28,1,0,9,Promotor,0
14241,68,82,2804.64,4,0,5,Detractor,0
14242,54,17,16915.24,3,0,8,Neutro,0
14243,34,30,4633.08,3,0,5,Detractor,0
14244,40,88,6916.22,4,0,8,Neutro,0
14245,43,75,13771.54,2,0,8,Neutro,0
14246,46,99,4477.53,1,0,9,Promotor,0
14247,50,23,60.68,1,0,2,Detractor,1
14248,44,81,174.47,3,15,5,Detractor,0
14249,42,1,6058.99,3,0,5,Detractor,0
14250,27,79,1636.17,2,15,5,Detractor,1
14251,64,32,4330.12,3,90,4,Detractor,1
14252,40,9,1129.97,2,60,8,Neutro,1
14253,38,15,1575.26,4,15,8,Neutro,0
14254,38,28,3512.36,1,15,9,Promotor,0
14255,60,24,18559.61,4,0,7,Neutro,0
14256,30,60,4789.09,3,0,7,Neutro,0
14257,54,35,13755.95,1,0,10,Promotor,0
14258,50,86,16017.46,1,0,7,Neutro,0
14259,41,27,1166.66,4,0,8,Neutro,0
14260,61,83,1863.98,2,0,10,Promotor,0
14261,28,109,7348.21,1,90,10,Promotor,0
14262,34,76,10078.17,2,0,7,Neutro,0
14263,21,20,3661.8,4,0,8,Neutro,0
14264,64,65,24973.37,4,0,7,Neutro,0
14265,42,85,58.2,2,0,8,Neutro,0
14266,47,49,1780.47,4,0,10,Promotor,1
14267,26,109,4879.7,1,0,6,Detractor,1
14268,38,1,3167.7,4,0,9,Promotor,0
14269,37,10,619.9,4,0,8,Neutro,0
14270,36,47,2292.65,1,0,6,Detractor,0
14271,36,59,128.88,2,0,9,Promotor,0
14272,29,96,5146.54,4,0,7,Neutro,0
14273,54,62,11162.62,2,0,4,Detractor,1
14274,59,103,10808.65,1,0,10,Promotor,0
14275,34,86,6012.28,2,0,7,Neutro,0
14276,54,18,3134.65,2,0,7,Neutro,0
14277,65,112,3587.52,3,0,9,Promotor,0
14278,56,46,736.23,3,0,10,Promotor,0
14279,45,32,2085.29,4,15,9,Promotor,0
14280,58,27,1039.6,3,0,7,Neutro,0
14281,52,92,8607.44,3,30,7,Neutro,0
14282,64,18,12311.06,3,0,6,Detractor,0
14283,65,39,3849.31,2,0,7,Neutro,0
14284,35,49,6505.43,2,15,10,Promotor,0
14285,31,93,647.5,3,30,8,Neutro,0
14286,52,82,4689.29,1,60,0,Detractor,0
14287,61,44,6066.6,3,0,4,Detractor,0
14288,58,72,3014.41,1,0,10,Promotor,0
14289,24,54,1393.76,2,30,9,Promotor,1
14290,58,95,10493.1,1,0,7,Neutro,0
14291,30,34,6791.62,2,30,8,Neutro,0
14292,35,71,11505.79,1,0,6,Detractor,1
14293,54,36,8529.82,2,60,9,Promotor,0
14294,30,18,23216.66,2,30,8,Neutro,0
14295,53,38,1067.04,3,0,8,Neutro,0
14296,48,59,453.72,4,0,6,Detractor,0
14297,19,9,2054.92,4,0,7,Neutro,0
14298,33,73,690.59,2,0,5,Detractor,1
14299,26,110,3702.56,3,0,10,Promotor,0
14300,26,72,5012.36,4,0,10,Promotor,0
14301,55,51,4317.17,4,15,9,Promotor,0
14302,28,35,1500.39,3,90,10,Promotor,1
14303,39,82,11974.82,3,0,8,Neutro,0
14304,50,5,107.0,4,0,5,Detractor,0
14305,53,14,2138.66,4,30,9,Promotor,0
14306,62,92,6346.87,1,30,6,Detractor,0
14307,40,30,7282.06,1,15,7,Neutro,0
14308,62,4,2690.29,2,0,6,Detractor,0
14309,62,39,85.27,4,30,7,Neutro,0
14310,51,84,4812.25,3,0,8,Neutro,0
14311,26,64,325.87,3,60,4,Detractor,1
14312,41,25,570.64,4,60,4,Detractor,0
14313,25,28,5252.69,2,30,8,Neutro,0
14314,24,76,1873.38,3,0,9,Promotor,0
14315,53,66,2138.78,4,30,8,Neutro,0
14316,35,107,3335.52,4,0,5,Detractor,0
14317,20,78,19216.78,2,0,7,Neutro,0
14318,45,22,16825.61,4,30,9,Promotor,0
14319,23,31,2691.51,3,0,8,Neutro,0
14320,61,23,1542.82,1,0,4,Detractor,0
14321,61,48,1801.92,2,30,10,Promotor,0
14322,38,20,1565.21,4,30,5,Detractor,0
14323,45,38,3799.06,2,30,5,Detractor,0
14324,57,55,4667.95,4,0,7,Neutro,0
14325,18,68,3354.77,1,15,6,Detractor,1
14326,53,79,2621.2,2,0,10,Promotor,0
14327,38,88,1186.75,4,15,3,Detractor,0
14328,60,89,3293.78,1,0,6,Detractor,0
14329,52,1,2085.94,3,15,6,Detractor,0
14330,30,7,3900.02,4,0,7,Neutro,0
14331,66,57,5622.57,1,90,0,Detractor,1
14332,27,95,5016.22,1,0,3,Detractor,1
14333,61,12,3104.04,2,0,6,Detractor,0
14334,64,106,4060.24,4,0,8,Neutro,0
14335,27,5,1676.36,3,15,9,Promotor,0
14336,63,108,122.69,4,0,8,Neutro,0
14337,30,50,4904.41,1,0,8,Neutro,0
14338,54,42,1455.56,3,0,6,Detractor,0
14339,55,102,5527.49,1,30,9,Promotor,0
14340,41,12,6872.0,2,0,7,Neutro,0
14341,19,103,12380.39,4,0,6,Detractor,1
14342,39,18,15865.07,1,0,8,Neutro,0
